id,box_orig,box_n,doc,# language,,,doc_filename,fecha_orig,"description_excel_divided
",_material,year,keywords,_height,_width,_time,_description,xidold,nombre_nuevo,rvtipo_esp,,content category,filename_orig_,description_filename_orig,th_filename,,tkb_subido,tkb_textto_regiones,tkb_etiquetas_tags,,kg_en_proceso,kg_relaciones,kg_entidades
171,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oney ear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_08_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_08_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_08.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_08_th.png,,v,,,,,,
172,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_09_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_09_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_09.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_09_th.png,,v,,,,,,
173,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_10_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_10_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_10.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_10_th.png,,v,,,,,,
174,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_11_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_11_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_11.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_11_th.png,,v,,,,,,
175,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives olitude,sbc_b_60_oneyearofrelativesolitude_p_12_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_12_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_12.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_12_th.png,,v,,,,,,
176,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_13_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_13_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_13.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_13_th.png,,v,,,,,,
177,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_14_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_14_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_14.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_14_th.png,,v,,,,,,
178,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_15_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_15_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_15.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_15_th.png,,v,,,,,,
179,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,one year of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_16_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_16_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_16.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_16_th.png,,v,,,,,,
180,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_17_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_17_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_17.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_17_th.png,,v,,,,,,
181,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_18_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_18_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_18.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_18_th.png,,v,,,,,,
182,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_19_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_19_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_19.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_19_th.png,,v,,,,,,
183,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_20_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_20_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_20.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_20_th.png,,v,,,,,,
184,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,hand-drawn_diagram,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_21_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_21_high.jpg,diagrama_manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_21.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_21_th.png,,v,,,,,,
185,box_60,60,25,,,p1,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_00_high.jpg,sbc_b_60_projectcybersyn_p_00_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_00.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_00_th.png,,v,,,,,,
186,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_01_high.jpg,sbc_b_60_projectcybersyn_p_01_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_01.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_01_th.png,,v,,,,,,
187,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_02_high.jpg,sbc_b_60_projectcybersyn_p_02_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_02.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_02_th.png,,v,,,,,,
188,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_03_high.jpg,sbc_b_60_projectcybersyn_p_03_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_03.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_03_th.png,,v,,,,,,
189,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_04_high.jpg,sbc_b_60_projectcybersyn_p_04_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_04.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_04_th.png,,v,,,,,,
190,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_05_high.jpg,sbc_b_60_projectcybersyn_p_05_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_05.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_05_th.png,,v,,,,,,
191,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_06_high.jpg,sbc_b_60_projectcybersyn_p_06_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_06.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_06_th.png,,v,,,,,,
192,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_07_high.jpg,sbc_b_60_projectcybersyn_p_07_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_07.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_07_th.png,,v,,,,,,
193,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_08_high.jpg,sbc_b_60_projectcybersyn_p_08_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_08.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_08_th.png,,v,,,,,,
194,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_09_high.jpg,sbc_b_60_projectcybersyn_p_09_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_09.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_09_th.png,,v,,,,,,
195,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_10_high.jpg,sbc_b_60_projectcybersyn_p_10_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_10.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_10_th.png,,v,,,,,,
196,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_11_high.jpg,sbc_b_60_projectcybersyn_p_11_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_11.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_11_th.png,,v,,,,,,
197,box_60,60,25,,,,,12/1/1972,,projectcybersyn,box_60,manuscript,,,,project cybersyn,sbc_b_60_projectcybersyn_p_12_high.jpg,sbc_b_60_projectcybersyn_p_12_high.jpg,manuscrito,,,staffordbeercollectionprojectcybersyn_p_12.tiff,projectcybersyn,sbc_b_60_projectcybersyn_p_12_th.png,,v,,,,,,
198,box_61,61,26,,,p1,,2/1/1973,,lettertodonaldbitzer,box_61,official_document,,,,letter to donald bitzer,sbc_b_61_lettertodonaldbitzer_p_00_high.jpg,sbc_b_61_lettertodonaldbitzer_p_00_high.jpg,doc_oficial,,,staffordbeercollectionlettertodonaldbitzer_p_00.tiff,lettertodonaldbitzer,sbc_b_61_lettertodonaldbitzer_p_00_th.png,,v,,,,,,
199,box_61,61,27,,,p1,,2/1/1973,,lettertodouglasparkhill,box_61,official_document,,,,letter to douglas park hill,sbc_b_61_lettertodouglasparkhill_p_00_high.jpg,sbc_b_61_lettertodouglasparkhill_p_00_high.jpg,doc_oficial,,,staffordbeercollectionlettertodouglasparkhill_p_00.tiff,lettertodouglasparkhill,sbc_b_61_lettertodouglasparkhill_p_00_th.png,,v,,,,,,
200,box_61,61,28,,,p1,,19/05/1972,,lettertostuartumpleby,box_61,manuscript,,,,letter to stuart umple by,sbc_b_61_lettertostuartumpleby_p_00_high.jpg,sbc_b_61_lettertostuartumpleby_p_00_high.jpg,manuscrito,,,staffordbeercollectionlettertostuartumpleby_p_00.tiff,lettertostuartumpleby,sbc_b_61_lettertostuartumpleby_p_00_th.png,,v,,,,,,
201,box_61,61,28,,,,,19/05/1972,,lettertostuartumpleby,box_61,manuscript,,,,letter to stuart umple by,sbc_b_61_lettertostuartumpleby_p_01_high.jpg,sbc_b_61_lettertostuartumpleby_p_01_high.jpg,manuscrito,,,staffordbeercollectionlettertostuartumpleby_p_01.tiff,lettertostuartumpleby,sbc_b_61_lettertostuartumpleby_p_01_th.png,,v,,,,,,
202,box_61,61,29,,,p1,,10/14/1972,,notesontheoperationofthealgedonicmeter,box_61,manuscript,,,,notes on the operation of the algedonic meter,sbc_b_61_notesontheoperationofthealgedonicmeter_p_00_high.jpg,sbc_b_61_notesontheoperationofthealgedonicmeter_p_00_high.jpg,manuscrito,,,staffordbeercollectionnotesontheoperationofthealgedonicmeter_p_00.tiff,notesontheoperationofthealgedonicmeter,sbc_b_61_notesontheoperationofthealgedonicmeter_p_00_th.png,,v,,,,,,
203,box_61,61,29,,,,,10/14/1972,,notesontheoperationofthealgedonicmeter,box_61,hand-drawn_diagram,,,,notes on the operation of the algedonic meter,sbc_b_61_notesontheoperationofthealgedonicmeter_p_01_high.jpg,sbc_b_61_notesontheoperationofthealgedonicmeter_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectionnotesontheoperationofthealgedonicmeter_p_01.tiff,notesontheoperationofthealgedonicmeter,sbc_b_61_notesontheoperationofthealgedonicmeter_p_01_th.png,,v,,,,,,
204,box_61,61,30,,,p1,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_00_high.jpg,sbc_b_61_projectcyberfolk_p_00_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_00.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_00_th.png,,v,,,,,,
205,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_01_high.jpg,sbc_b_61_projectcyberfolk_p_01_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_01.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_01_th.png,,v,,,,,,
206,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_02_high.jpg,sbc_b_61_projectcyberfolk_p_02_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_02.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_02_th.png,,v,,,,,,
207,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_03_high.jpg,sbc_b_61_projectcyberfolk_p_03_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_03.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_03_th.png,,v,,,,,,
208,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,hand-drawn_diagram,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_04_high.jpg,sbc_b_61_projectcyberfolk_p_04_high.jpg,diagrama_manuscrito,,,staffordbeercollectionprojectcyberfolk_p_04.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_04_th.png,,v,,,,,,
209,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,hand-drawn_diagram,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_05_high.jpg,sbc_b_61_projectcyberfolk_p_05_high.jpg,diagrama_manuscrito,,,staffordbeercollectionprojectcyberfolk_p_05.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_05_th.png,,v,,,,,,
210,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_06_high.jpg,sbc_b_61_projectcyberfolk_p_06_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_06.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_06_th.png,,v,,,,,,
211,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_07_high.jpg,sbc_b_61_projectcyberfolk_p_07_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_07.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_07_th.png,,v,,,,,,
212,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_08_high.jpg,sbc_b_61_projectcyberfolk_p_08_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_08.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_08_th.png,,v,,,,,,
213,box_61,61,30,,,,,3/1/1972,,projectcyberfolk,box_61,manuscript,,,,project cyber folk,sbc_b_61_projectcyberfolk_p_09_high.jpg,sbc_b_61_projectcyberfolk_p_09_high.jpg,manuscrito,,,staffordbeercollectionprojectcyberfolk_p_09.tiff,projectcyberfolk,sbc_b_61_projectcyberfolk_p_09_th.png,,v,,,,,,
214,box_62,62,31,,,p1,,20/03/1972,,checo1intec,box_62,manuscript,,,,checo 1 intec,sbc_b_62_checo1intec_p_00_high.jpg,sbc_b_62_checo1intec_p_00_high.jpg,manuscrito,,,staffordbeercollectioncheco1intec_p_00.tiff,checo1intec,sbc_b_62_checo1intec_p_00_th.png,,v,,,,,,
215,box_62,62,31,,,,,20/03/1972,,checo1intec,box_62,manuscript,,,,checo 1 intec,sbc_b_62_checo1intec_p_01_high.jpg,sbc_b_62_checo1intec_p_01_high.jpg,manuscrito,,,staffordbeercollectioncheco1intec_p_01.tiff,checo1intec,sbc_b_62_checo1intec_p_01_th.png,,v,,,,,,
216,box_62,62,32,,,p1,,10/01/1973,,controlroom,box_62,photo,,,,control room photo,sbc_b_62_controlroomphoto_high.jpg,sbc_b_62_controlroomphoto_high.jpg,foto,,,staffordbeercollectioncontrolroomphoto.tiff,controlroom,sbc_b_62_controlroomphoto_th.png,,v,,,,,,
217,box_62,62,32,,,,,13/12/1972,,controlroomp,box_62,photo,,,,control room photo,sbc_b_62_controlroomphoto2_high.jpg,sbc_b_62_controlroomphoto2_high.jpg,foto,,,staffordbeercollectioncontrolroomphoto2.tiff,controlroomp,sbc_b_62_controlroomphoto2_th.png,,v,,,,,,
218,box_62,62,33,,,p1,,05/09/1972,,datafeedtotalindustry,box_62,hand-drawn_diagram,,,,data feed total industry,sbc_b_62_datafeedtotalindustry_p_00_high.jpg,sbc_b_62_datafeedtotalindustry_p_00_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustry_p_00.tiff,datafeedtotalindustry,sbc_b_62_datafeedtotalindustry_p_00_th.png,,v,,,,,,
219,box_62,62,33,,,,,05/09/1972,,datafeedtotalindustry,box_62,hand-drawn_diagram,,,,data feed total industry,sbc_b_62_datafeedtotalindustry_p_01_high.jpg,sbc_b_62_datafeedtotalindustry_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustry_p_01.tiff,datafeedtotalindustry,sbc_b_62_datafeedtotalindustry_p_01_th.png,,v,,,,,,
220,box_62,62,33,,,,,05/09/1972,,datafeedtotalindustry,box_62,hand-drawn_diagram,,,,data feed total industry,sbc_b_62_datafeedtotalindustry_p_02_high.jpg,sbc_b_62_datafeedtotalindustry_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustry_p_02.tiff,datafeedtotalindustry,sbc_b_62_datafeedtotalindustry_p_02_th.png,,v,,,,,,
221,box_62,62,33,,,,,05/09/1972,,datafeedtotalindustry,box_62,hand-drawn_diagram,,,,data feed total industry,sbc_b_62_datafeedtotalindustry_p_03_high.jpg,sbc_b_62_datafeedtotalindustry_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustry_p_03.tiff,datafeedtotalindustry,sbc_b_62_datafeedtotalindustry_p_03_th.png,,v,,,,,,
222,box_62,62,34,,,p1,,various date,,datafeedtotalindustryfirstdesign,box_62,manuscript,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_00_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_00_high.jpg,manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_00.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_00_th.png,,v,,,,,,
223,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_01_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_01.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_01_th.png,,v,,,,,,
224,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,manuscript,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_02_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_02_high.jpg,manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_02.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_02_th.png,,v,,,,,,
225,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,manuscript,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_03_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_03_high.jpg,manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_03.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_03_th.png,,v,,,,,,
226,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,official_document,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_04_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_04_high.jpg,doc_oficial,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_04.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_04_th.png,,v,,,,,,
227,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_05_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_05_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_05.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_05_th.png,,v,,,,,,
228,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,official_document,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_06_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_06_high.jpg,doc_oficial,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_06.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_06_th.png,,v,,,,,,
229,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_07_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_07_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_07.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_07_th.png,,v,,,,,,
230,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,official_document,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_08_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_08_high.jpg,doc_oficial,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_08.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_08_th.png,,v,,,,,,
231,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_09_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_09_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_09.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_09_th.png,,v,,,,,,
232,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_10_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_10_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_10.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_10_th.png,,v,,,,,,
233,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_11_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_11_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_11.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_11_th.png,,v,,,,,,
234,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_12_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_12_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_12.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_12_th.png,,v,,,,,,
235,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_13_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_13_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_13.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_13_th.png,,v,,,,,,
236,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_14_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_14_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_14.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_14_th.png,,v,,,,,,
237,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,manuscript,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_15_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_15_high.jpg,manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_15.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_15_th.png,,v,,,,,,
238,box_62,62,34,,,,,various date,,datafeedtotalindustryfirstdesign,box_62,hand-drawn_diagram,,,,data feed total industry first design,sbc_b_62_datafeedtotalindustryfirstdesign_p_16_high.jpg,sbc_b_62_datafeedtotalindustryfirstdesign_p_16_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeedtotalindustryfirstdesign_p_16.tiff,datafeedtotalindustryfirstdesign,sbc_b_62_datafeedtotalindustryfirstdesign_p_16_th.png,,v,,,,,,
